                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.2371,                  1.284,                  1.381,                0.82898,                0.75507,                0.83621,                0.56483,                 1.1563,                 0.8648,                 1.2829,               0.004984,               0.004984,               0.004984
                    154,                 1.2393,                 1.2798,                 1.3806,                0.82869,                0.75531,                 0.8363,                0.56492,                  1.156,                0.86437,                 1.2827,               0.004951,               0.004951,               0.004951
                    155,                 1.2417,                 1.2833,                 1.3862,                0.82768,                0.75592,                0.83641,                0.56512,                 1.1557,                0.86398,                 1.2828,               0.004918,               0.004918,               0.004918
                    156,                 1.2372,                 1.2777,                 1.3801,                0.82747,                0.75758,                0.83685,                0.56563,                 1.1555,                0.86302,                 1.2826,               0.004885,               0.004885,               0.004885
                    157,                 1.2373,                 1.2738,                 1.3797,                0.83041,                0.75491,                0.83691,                0.56576,                 1.1555,                 0.8626,                 1.2826,               0.004852,               0.004852,               0.004852
                    158,                 1.2345,                 1.2713,                 1.3812,                0.83254,                0.75451,                0.83717,                0.56601,                 1.1551,                0.86261,                 1.2823,               0.004819,               0.004819,               0.004819
                    159,                 1.2322,                 1.2668,                 1.3794,                0.83157,                0.75456,                0.83732,                0.56612,                 1.1546,                0.86138,                 1.2821,               0.004786,               0.004786,               0.004786
                    160,                 1.2336,                  1.272,                 1.3795,                0.83368,                0.75414,                0.83726,                0.56642,                 1.1543,                0.86083,                 1.2817,               0.004753,               0.004753,               0.004753
                    161,                 1.2341,                 1.2648,                 1.3789,                 0.8333,                 0.7543,                0.83803,                0.56661,                 1.1539,                0.85972,                 1.2815,                0.00472,                0.00472,                0.00472
                    162,                 1.2358,                 1.2706,                 1.3799,                0.83311,                0.75489,                0.83823,                0.56687,                 1.1532,                0.85838,                 1.2812,               0.004687,               0.004687,               0.004687
                    163,                 1.2344,                 1.2659,                 1.3804,                0.83261,                0.75516,                0.83879,                0.56716,                 1.1531,                0.85782,                 1.2811,               0.004654,               0.004654,               0.004654
                    164,                 1.2353,                 1.2647,                 1.3777,                0.83253,                0.75509,                0.83881,                0.56725,                 1.1528,                0.85687,                 1.2806,               0.004621,               0.004621,               0.004621
                    165,                 1.2314,                 1.2628,                 1.3773,                0.83214,                0.75683,                0.83907,                0.56717,                 1.1532,                0.85599,                  1.281,               0.004588,               0.004588,               0.004588
                    166,                 1.2338,                  1.262,                 1.3759,                0.83203,                0.75839,                0.83965,                0.56746,                 1.1531,                0.85459,                 1.2807,               0.004555,               0.004555,               0.004555
                    167,                 1.2302,                 1.2585,                 1.3764,                0.83029,                0.75895,                0.83985,                 0.5678,                 1.1533,                0.85366,                 1.2807,               0.004522,               0.004522,               0.004522
                    168,                   1.23,                 1.2619,                  1.376,                0.83168,                0.75869,                0.84028,                0.56773,                 1.1534,                0.85317,                 1.2805,               0.004489,               0.004489,               0.004489
                    169,                 1.2258,                 1.2511,                 1.3713,                0.83337,                0.75778,                0.84087,                0.56849,                 1.1529,                0.85195,                 1.2797,               0.004456,               0.004456,               0.004456
                    170,                 1.2263,                 1.2567,                 1.3715,                0.83425,                0.75895,                 0.8414,                 0.5688,                 1.1523,                0.85116,                 1.2791,               0.004423,               0.004423,               0.004423
                    171,                 1.2258,                 1.2545,                 1.3721,                0.83492,                0.75894,                0.84204,                0.56941,                 1.1514,                0.84954,                 1.2784,                0.00439,                0.00439,                0.00439
                    172,                 1.2262,                 1.2535,                 1.3747,                 0.8334,                0.75905,                0.84202,                 0.5692,                  1.151,                0.84945,                 1.2781,               0.004357,               0.004357,               0.004357
                    173,                 1.2251,                 1.2525,                 1.3696,                 0.8316,                0.76121,                0.84218,                0.56972,                 1.1504,                0.84862,                 1.2778,               0.004324,               0.004324,               0.004324
                    174,                 1.2279,                 1.2485,                 1.3742,                0.83142,                0.76221,                0.84249,                0.56998,                 1.1504,                0.84802,                 1.2778,               0.004291,               0.004291,               0.004291
                    175,                 1.2285,                 1.2518,                 1.3705,                 0.8332,                0.76044,                0.84233,                0.56993,                 1.1499,                0.84862,                 1.2772,               0.004258,               0.004258,               0.004258
                    176,                 1.2257,                 1.2428,                 1.3712,                0.83245,                0.76194,                0.84243,                 0.5701,                 1.1493,                0.84735,                 1.2765,               0.004225,               0.004225,               0.004225
                    177,                 1.2263,                 1.2443,                 1.3715,                  0.831,                0.76335,                0.84236,                   0.57,                 1.1488,                0.84715,                  1.276,               0.004192,               0.004192,               0.004192
                    178,                 1.2226,                 1.2387,                 1.3705,                0.83328,                0.76152,                0.84258,                0.57013,                  1.149,                0.84661,                 1.2759,               0.004159,               0.004159,               0.004159
                    179,                 1.2194,                 1.2463,                  1.367,                0.83316,                0.76241,                 0.8427,                0.57034,                  1.149,                0.84621,                 1.2756,               0.004126,               0.004126,               0.004126
                    180,                  1.224,                 1.2466,                 1.3704,                0.83191,                0.76375,                0.84258,                0.57067,                 1.1481,                0.84591,                 1.2751,               0.004093,               0.004093,               0.004093
                    181,                 1.2241,                 1.2409,                 1.3676,                 0.8302,                0.76451,                0.84314,                0.57073,                 1.1474,                0.84508,                 1.2743,                0.00406,                0.00406,                0.00406
                    182,                 1.2219,                 1.2352,                 1.3671,                 0.8284,                0.76733,                0.84326,                0.57126,                  1.147,                0.84374,                 1.2737,               0.004027,               0.004027,               0.004027
                    183,                 1.2202,                 1.2289,                 1.3673,                 0.8279,                0.76893,                0.84369,                0.57145,                 1.1467,                 0.8422,                 1.2734,               0.003994,               0.003994,               0.003994
                    184,                 1.2151,                 1.2301,                 1.3657,                0.82839,                0.76867,                 0.8436,                0.57165,                 1.1463,                0.84149,                 1.2733,               0.003961,               0.003961,               0.003961
                    185,                 1.2203,                 1.2335,                 1.3675,                 0.8304,                0.76898,                0.84396,                0.57214,                 1.1455,                0.84023,                 1.2726,               0.003928,               0.003928,               0.003928
                    186,                 1.2192,                 1.2333,                 1.3673,                0.83252,                 0.7669,                0.84406,                0.57249,                  1.145,                0.83924,                 1.2721,               0.003895,               0.003895,               0.003895
                    187,                 1.2189,                 1.2369,                 1.3682,                0.83207,                 0.7684,                0.84441,                0.57269,                 1.1445,                0.83927,                 1.2715,               0.003862,               0.003862,               0.003862
                    188,                 1.2168,                 1.2328,                 1.3697,                0.83354,                 0.7668,                0.84481,                0.57331,                 1.1439,                0.83796,                 1.2714,               0.003829,               0.003829,               0.003829
                    189,                 1.2181,                 1.2337,                   1.37,                0.83304,                 0.7677,                0.84539,                0.57354,                 1.1435,                0.83769,                 1.2713,               0.003796,               0.003796,               0.003796
                    190,                 1.2185,                 1.2278,                  1.367,                0.83232,                0.76901,                0.84542,                0.57352,                 1.1437,                0.83719,                 1.2712,               0.003763,               0.003763,               0.003763
                    191,                 1.2142,                 1.2249,                 1.3634,                0.83174,                0.77009,                0.84551,                0.57359,                 1.1435,                0.83634,                 1.2707,                0.00373,                0.00373,                0.00373
                    192,                 1.2143,                 1.2208,                 1.3649,                0.83165,                0.77139,                 0.8462,                0.57395,                 1.1437,                0.83545,                 1.2706,               0.003697,               0.003697,               0.003697
                    193,                 1.2139,                 1.2232,                 1.3627,                0.83098,                0.77102,                0.84609,                 0.5738,                  1.144,                0.83466,                 1.2703,               0.003664,               0.003664,               0.003664
                    194,                 1.2124,                 1.2151,                 1.3646,                0.83401,                 0.7706,                0.84673,                0.57406,                 1.1437,                0.83346,                   1.27,               0.003631,               0.003631,               0.003631
                    195,                 1.2105,                 1.2198,                 1.3617,                0.83472,                0.77144,                0.84729,                0.57426,                 1.1438,                0.83212,                 1.2697,               0.003598,               0.003598,               0.003598
                    196,                 1.2139,                 1.2194,                 1.3618,                0.83449,                0.77192,                0.84751,                0.57424,                 1.1433,                0.83109,                 1.2689,               0.003565,               0.003565,               0.003565
                    197,                 1.2083,                 1.2117,                 1.3608,                 0.8356,                0.77113,                0.84772,                 0.5748,                  1.143,                 0.8295,                 1.2687,               0.003532,               0.003532,               0.003532
                    198,                 1.2113,                 1.2145,                 1.3641,                0.83867,                0.76856,                0.84793,                0.57495,                 1.1427,                0.82869,                 1.2687,               0.003499,               0.003499,               0.003499
                    199,                 1.2106,                 1.2108,                  1.363,                0.83691,                 0.7701,                0.84784,                0.57515,                 1.1429,                0.82769,                  1.269,               0.003466,               0.003466,               0.003466
                    200,                 1.2104,                 1.2087,                  1.362,                0.83664,                0.76955,                0.84744,                0.57507,                 1.1427,                0.82709,                 1.2687,               0.003433,               0.003433,               0.003433
                    201,                 1.2091,                 1.2074,                 1.3609,                0.83702,                0.76976,                0.84747,                0.57533,                 1.1422,                0.82705,                 1.2682,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.2054,                  1.203,                  1.359,                0.83682,                0.77091,                0.84791,                0.57558,                 1.1423,                0.82661,                  1.268,               0.003367,               0.003367,               0.003367
                    203,                 1.2039,                 1.2029,                 1.3593,                0.83966,                0.76862,                0.84786,                 0.5758,                 1.1421,                0.82609,                 1.2679,               0.003334,               0.003334,               0.003334
                    204,                 1.2076,                 1.2037,                 1.3625,                0.83626,                0.77175,                0.84839,                0.57618,                 1.1417,                0.82468,                 1.2681,               0.003301,               0.003301,               0.003301
                    205,                 1.2035,                 1.2017,                 1.3606,                 0.8372,                0.77094,                 0.8486,                0.57605,                 1.1415,                0.82386,                 1.2684,               0.003268,               0.003268,               0.003268
                    206,                 1.2041,                 1.1991,                 1.3602,                0.83692,                0.77255,                0.84896,                 0.5763,                 1.1416,                0.82261,                 1.2687,               0.003235,               0.003235,               0.003235
                    207,                 1.2037,                 1.2009,                 1.3587,                0.83729,                 0.7716,                0.84888,                0.57649,                 1.1416,                 0.8217,                 1.2686,               0.003202,               0.003202,               0.003202
                    208,                 1.2051,                 1.1985,                 1.3622,                0.83745,                0.77176,                0.84873,                0.57699,                 1.1408,                0.82087,                 1.2685,               0.003169,               0.003169,               0.003169
                    209,                 1.1988,                  1.189,                   1.36,                 0.8381,                0.77104,                0.84858,                0.57684,                 1.1408,                0.82084,                 1.2689,               0.003136,               0.003136,               0.003136
                    210,                 1.1998,                 1.1952,                 1.3595,                0.83701,                0.77376,                0.84887,                0.57709,                 1.1405,                0.82014,                 1.2689,               0.003103,               0.003103,               0.003103
                    211,                 1.1976,                 1.1916,                 1.3562,                0.83611,                0.77541,                0.84909,                0.57725,                 1.1403,                0.81916,                 1.2689,                0.00307,                0.00307,                0.00307
                    212,                 1.1952,                  1.189,                 1.3533,                0.83687,                0.77409,                0.84927,                0.57772,                 1.1394,                0.81869,                 1.2683,               0.003037,               0.003037,               0.003037
                    213,                 1.1984,                 1.1894,                 1.3557,                0.83433,                0.77635,                0.84942,                 0.5779,                 1.1392,                0.81757,                 1.2679,               0.003004,               0.003004,               0.003004
                    214,                 1.1976,                  1.182,                 1.3563,                0.83752,                0.77605,                0.84961,                0.57834,                 1.1385,                0.81678,                 1.2677,               0.002971,               0.002971,               0.002971
                    215,                 1.1966,                 1.1795,                 1.3546,                0.83756,                0.77607,                0.84999,                0.57863,                  1.138,                0.81575,                 1.2674,               0.002938,               0.002938,               0.002938
                    216,                 1.1964,                 1.1842,                 1.3531,                0.83507,                0.77814,                0.85032,                0.57856,                 1.1377,                0.81495,                 1.2671,               0.002905,               0.002905,               0.002905
                    217,                 1.1937,                  1.183,                 1.3521,                0.83615,                 0.7778,                0.85063,                0.57902,                  1.137,                0.81385,                 1.2663,               0.002872,               0.002872,               0.002872
                    218,                 1.1954,                 1.1805,                 1.3526,                0.83622,                0.77911,                0.85111,                 0.5794,                 1.1365,                0.81326,                 1.2658,               0.002839,               0.002839,               0.002839
                    219,                 1.1958,                 1.1733,                 1.3527,                 0.8388,                0.77793,                0.85139,                0.57963,                 1.1364,                0.81242,                 1.2656,               0.002806,               0.002806,               0.002806
                    220,                 1.1981,                 1.1781,                 1.3583,                0.83941,                0.77798,                0.85158,                0.57982,                  1.136,                0.81194,                 1.2657,               0.002773,               0.002773,               0.002773
                    221,                 1.1888,                 1.1775,                 1.3502,                0.83946,                0.77706,                0.85126,                0.57966,                 1.1356,                0.81193,                 1.2654,                0.00274,                0.00274,                0.00274
                    222,                 1.1891,                 1.1718,                 1.3497,                 0.8407,                0.77662,                0.85166,                0.57966,                 1.1356,                 0.8116,                 1.2651,               0.002707,               0.002707,               0.002707
                    223,                 1.1935,                 1.1726,                 1.3534,                0.84088,                0.77816,                0.85185,                 0.5799,                 1.1354,                0.81102,                 1.2649,               0.002674,               0.002674,               0.002674
                    224,                 1.1868,                 1.1658,                 1.3483,                0.84016,                0.77723,                0.85169,                0.58011,                 1.1349,                0.81053,                 1.2644,               0.002641,               0.002641,               0.002641
                    225,                 1.1887,                 1.1612,                 1.3481,                0.83782,                0.77776,                0.85171,                0.58023,                 1.1352,                0.80997,                 1.2644,               0.002608,               0.002608,               0.002608
                    226,                 1.1921,                 1.1639,                 1.3489,                0.83694,                 0.7796,                0.85185,                0.58005,                 1.1349,                0.80932,                  1.264,               0.002575,               0.002575,               0.002575
                    227,                 1.1875,                 1.1644,                 1.3486,                0.83711,                0.78012,                0.85206,                0.58028,                 1.1341,                0.80839,                 1.2633,               0.002542,               0.002542,               0.002542
                    228,                 1.1855,                 1.1604,                 1.3467,                0.83836,                 0.7793,                 0.8525,                0.58089,                 1.1335,                 0.8074,                 1.2627,               0.002509,               0.002509,               0.002509
                    229,                 1.1879,                 1.1611,                 1.3487,                0.83789,                0.77974,                0.85302,                0.58144,                 1.1332,                0.80696,                 1.2623,               0.002476,               0.002476,               0.002476
                    230,                 1.1809,                 1.1559,                 1.3432,                0.83742,                0.78126,                0.85364,                0.58179,                 1.1332,                0.80594,                  1.262,               0.002443,               0.002443,               0.002443
                    231,                 1.1822,                 1.1593,                 1.3427,                0.83868,                0.78005,                0.85322,                0.58228,                 1.1327,                0.80529,                 1.2615,                0.00241,                0.00241,                0.00241
                    232,                 1.1833,                 1.1515,                 1.3423,                0.83775,                0.78163,                0.85373,                 0.5826,                  1.133,                0.80391,                 1.2615,               0.002377,               0.002377,               0.002377
                    233,                 1.1801,                 1.1476,                 1.3435,                0.84005,                 0.7804,                0.85437,                0.58295,                 1.1326,                0.80279,                 1.2611,               0.002344,               0.002344,               0.002344
                    234,                 1.1793,                 1.1467,                 1.3405,                0.83841,                0.78222,                0.85435,                0.58328,                 1.1315,                0.80199,                 1.2604,               0.002311,               0.002311,               0.002311
                    235,                 1.1776,                 1.1436,                 1.3406,                0.83767,                 0.7827,                0.85459,                 0.5836,                 1.1314,                0.80147,                 1.2601,               0.002278,               0.002278,               0.002278
                    236,                 1.1795,                  1.143,                  1.342,                0.83817,                0.78242,                0.85485,                0.58372,                 1.1313,                0.80055,                 1.2599,               0.002245,               0.002245,               0.002245
                    237,                 1.1783,                 1.1401,                 1.3384,                 0.8394,                0.78193,                 0.8551,                0.58406,                 1.1313,                0.80016,                 1.2593,               0.002212,               0.002212,               0.002212
                    238,                  1.178,                 1.1383,                  1.341,                0.84083,                0.78081,                0.85485,                0.58411,                 1.1306,                0.80007,                 1.2589,               0.002179,               0.002179,               0.002179
                    239,                 1.1761,                 1.1347,                 1.3368,                0.83866,                0.78224,                0.85495,                0.58448,                 1.1304,                0.79923,                  1.258,               0.002146,               0.002146,               0.002146
                    240,                 1.1735,                 1.1374,                 1.3379,                0.83846,                0.78275,                0.85512,                0.58458,                 1.1295,                0.79886,                 1.2572,               0.002113,               0.002113,               0.002113
                    241,                 1.1734,                 1.1332,                 1.3361,                0.83953,                0.78336,                0.85533,                0.58461,                 1.1294,                0.79658,                 1.2569,                0.00208,                0.00208,                0.00208
                    242,                 1.1759,                 1.1326,                 1.3382,                0.84122,                0.78271,                0.85561,                0.58493,                 1.1289,                0.79569,                 1.2565,               0.002047,               0.002047,               0.002047
                    243,                 1.1727,                 1.1285,                 1.3401,                0.84218,                0.78215,                0.85594,                0.58505,                 1.1285,                0.79453,                 1.2565,               0.002014,               0.002014,               0.002014
                    244,                 1.1695,                 1.1254,                 1.3356,                0.84259,                0.78202,                0.85597,                0.58534,                 1.1278,                0.79243,                  1.256,               0.001981,               0.001981,               0.001981
                    245,                 1.1699,                 1.1259,                 1.3364,                0.83991,                0.78481,                0.85568,                0.58549,                 1.1274,                0.79148,                 1.2557,               0.001948,               0.001948,               0.001948
                    246,                 1.1681,                 1.1238,                 1.3355,                0.84263,                0.78207,                0.85602,                0.58555,                 1.1272,                0.79125,                 1.2554,               0.001915,               0.001915,               0.001915
                    247,                 1.1689,                 1.1186,                 1.3345,                0.84524,                0.78051,                0.85642,                0.58602,                  1.127,                0.79058,                 1.2548,               0.001882,               0.001882,               0.001882
                    248,                 1.1671,                 1.1196,                 1.3343,                0.84566,                0.78092,                0.85699,                0.58605,                 1.1266,                0.78984,                 1.2542,               0.001849,               0.001849,               0.001849
                    249,                 1.1653,                 1.1137,                 1.3317,                0.84541,                0.78135,                0.85736,                0.58667,                 1.1263,                0.78898,                 1.2536,               0.001816,               0.001816,               0.001816
                    250,                 1.1623,                 1.1113,                 1.3319,                0.84287,                0.78548,                0.85785,                0.58693,                  1.126,                0.78775,                 1.2533,               0.001783,               0.001783,               0.001783
                    251,                 1.1643,                 1.1142,                 1.3344,                0.84442,                0.78511,                0.85781,                 0.5872,                 1.1261,                0.78662,                 1.2534,                0.00175,                0.00175,                0.00175
                    252,                 1.1637,                 1.1068,                 1.3316,                0.84773,                0.78244,                0.85767,                0.58729,                  1.126,                0.78532,                 1.2532,               0.001717,               0.001717,               0.001717
                    253,                 1.1608,                 1.1066,                 1.3316,                0.84883,                0.78154,                0.85795,                0.58722,                 1.1259,                0.78446,                 1.2529,               0.001684,               0.001684,               0.001684
                    254,                   1.16,                 1.1011,                 1.3303,                  0.849,                 0.7808,                0.85789,                0.58749,                  1.126,                0.78421,                 1.2528,               0.001651,               0.001651,               0.001651
                    255,                 1.1567,                 1.0977,                 1.3288,                0.85067,                0.78076,                0.85853,                0.58772,                 1.1254,                0.78378,                  1.252,               0.001618,               0.001618,               0.001618
                    256,                 1.1578,                 1.1023,                 1.3273,                0.84881,                0.78259,                0.85884,                0.58802,                 1.1247,                0.78264,                 1.2514,               0.001585,               0.001585,               0.001585
                    257,                 1.1547,                   1.09,                 1.3262,                0.85005,                0.78202,                0.85883,                0.58811,                 1.1247,                0.78217,                 1.2514,               0.001552,               0.001552,               0.001552
                    258,                 1.1556,                 1.0943,                 1.3242,                0.85011,                0.78219,                0.85905,                0.58824,                 1.1246,                0.78154,                 1.2512,               0.001519,               0.001519,               0.001519
                    259,                 1.1548,                 1.0892,                 1.3247,                0.85305,                0.78107,                0.85919,                0.58841,                 1.1245,                0.78043,                 1.2508,               0.001486,               0.001486,               0.001486
                    260,                 1.1509,                 1.0848,                 1.3245,                0.85267,                0.78205,                 0.8594,                0.58849,                 1.1241,                0.78007,                 1.2504,               0.001453,               0.001453,               0.001453
                    261,                 1.1513,                 1.0798,                   1.32,                0.84909,                0.78441,                0.85945,                0.58883,                 1.1238,                0.77907,                 1.2498,                0.00142,                0.00142,                0.00142
                    262,                 1.1489,                  1.076,                  1.321,                0.84664,                0.78666,                0.85999,                0.58936,                 1.1238,                0.77841,                 1.2496,               0.001387,               0.001387,               0.001387
                    263,                 1.1513,                 1.0836,                 1.3215,                0.84643,                0.78744,                0.86037,                0.58964,                 1.1231,                 0.7768,                 1.2488,               0.001354,               0.001354,               0.001354
                    264,                 1.1492,                 1.0739,                 1.3229,                0.84838,                0.78704,                0.86057,                0.59003,                 1.1224,                 0.7759,                 1.2487,               0.001321,               0.001321,               0.001321
                    265,                 1.1461,                 1.0728,                  1.323,                0.85057,                0.78488,                0.86037,                0.59023,                  1.122,                0.77504,                 1.2487,               0.001288,               0.001288,               0.001288
                    266,                 1.1444,                 1.0705,                 1.3183,                0.84913,                0.78776,                0.86078,                0.59055,                 1.1219,                0.77369,                 1.2482,               0.001255,               0.001255,               0.001255
                    267,                 1.1453,                 1.0684,                 1.3183,                0.84933,                 0.7877,                0.86073,                0.59056,                 1.1218,                0.77307,                 1.2479,               0.001222,               0.001222,               0.001222
                    268,                 1.1411,                  1.065,                  1.318,                 0.8502,                0.78707,                0.86085,                0.59065,                 1.1218,                0.77262,                 1.2477,               0.001189,               0.001189,               0.001189
                    269,                 1.1419,                 1.0589,                 1.3165,                0.85299,                0.78547,                0.86106,                0.59084,                 1.1215,                  0.772,                 1.2472,               0.001156,               0.001156,               0.001156
                    270,                 1.1406,                 1.0581,                 1.3157,                0.85165,                0.78542,                  0.861,                0.59107,                 1.1215,                0.77098,                 1.2471,               0.001123,               0.001123,               0.001123
                    271,                  1.138,                 1.0552,                  1.316,                0.85344,                0.78502,                0.86117,                0.59133,                  1.121,                0.77018,                 1.2468,                0.00109,                0.00109,                0.00109
                    272,                 1.1363,                 1.0501,                 1.3117,                0.85521,                0.78409,                0.86154,                0.59151,                 1.1207,                 0.7694,                 1.2464,               0.001057,               0.001057,               0.001057
                    273,                 1.1322,                  1.049,                 1.3089,                 0.8541,                0.78554,                 0.8619,                 0.5919,                 1.1205,                0.76863,                 1.2457,               0.001024,               0.001024,               0.001024
                    274,                  1.132,                  1.042,                 1.3104,                0.85436,                0.78568,                0.86203,                0.59218,                 1.1202,                0.76797,                 1.2449,               0.000991,               0.000991,               0.000991
                    275,                 1.1322,                 1.0419,                  1.311,                0.85459,                0.78607,                0.86222,                0.59256,                 1.1196,                0.76727,                 1.2445,               0.000958,               0.000958,               0.000958
                    276,                 1.1283,                 1.0401,                   1.31,                0.85811,                0.78414,                 0.8626,                0.59279,                 1.1191,                0.76631,                  1.244,               0.000925,               0.000925,               0.000925
                    277,                 1.1293,                 1.0358,                 1.3108,                0.85663,                0.78529,                0.86263,                0.59299,                 1.1186,                0.76554,                 1.2437,               0.000892,               0.000892,               0.000892
                    278,                  1.123,                 1.0293,                 1.3091,                0.85774,                0.78568,                0.86339,                0.59346,                 1.1177,                0.76429,                 1.2435,               0.000859,               0.000859,               0.000859
                    279,                 1.1242,                 1.0278,                 1.3052,                0.85706,                0.78702,                0.86376,                0.59396,                 1.1168,                0.76304,                 1.2427,               0.000826,               0.000826,               0.000826
                    280,                  1.124,                 1.0244,                  1.306,                0.85534,                0.78943,                0.86368,                0.59429,                 1.1163,                0.76243,                 1.2422,               0.000793,               0.000793,               0.000793
                    281,                 1.1225,                 1.0224,                 1.3047,                0.85781,                0.78825,                0.86398,                0.59468,                 1.1158,                 0.7611,                 1.2418,                0.00076,                0.00076,                0.00076
                    282,                 1.1213,                  1.019,                 1.3027,                0.85642,                0.78959,                0.86432,                0.59501,                 1.1154,                0.76002,                 1.2409,               0.000727,               0.000727,               0.000727
                    283,                 1.1161,                  1.011,                 1.3011,                0.85729,                 0.7896,                0.86438,                0.59532,                 1.1147,                0.75891,                 1.2401,               0.000694,               0.000694,               0.000694
                    284,                 1.1185,                 1.0121,                 1.3006,                0.85568,                 0.7908,                0.86438,                0.59563,                  1.114,                0.75815,                 1.2393,               0.000661,               0.000661,               0.000661
                    285,                 1.1127,                 1.0044,                 1.2959,                0.85595,                0.79151,                  0.865,                  0.596,                 1.1133,                0.75658,                 1.2384,               0.000628,               0.000628,               0.000628
                    286,                 1.1096,                 1.0031,                 1.2994,                0.85468,                0.79221,                0.86498,                  0.596,                 1.1132,                0.75586,                 1.2381,               0.000595,               0.000595,               0.000595
                    287,                  1.112,                0.99737,                 1.2994,                0.85448,                 0.7925,                0.86505,                0.59624,                  1.113,                0.75553,                 1.2376,               0.000562,               0.000562,               0.000562
                    288,                 1.1082,                0.99535,                 1.2978,                0.85508,                0.79275,                0.86491,                 0.5963,                 1.1126,                0.75564,                 1.2373,               0.000529,               0.000529,               0.000529
                    289,                 1.1054,                0.98902,                 1.2934,                0.85584,                0.79298,                0.86522,                0.59667,                 1.1121,                0.75517,                 1.2367,               0.000496,               0.000496,               0.000496
                    290,                 1.1038,                0.98102,                 1.2964,                 0.8559,                0.79373,                0.86525,                0.59668,                 1.1118,                0.75518,                 1.2362,               0.000463,               0.000463,               0.000463
                    291,                 1.0485,                0.75347,                 1.2529,                0.85472,                0.79449,                0.86546,                 0.5977,                 1.1098,                 0.7524,                 1.2356,                0.00043,                0.00043,                0.00043
                    292,                 1.0332,                0.72397,                 1.2427,                0.85615,                0.79623,                0.86632,                0.59906,                 1.1073,                0.74887,                 1.2346,               0.000397,               0.000397,               0.000397
                    293,                 1.0271,                0.71377,                 1.2409,                0.85689,                0.79732,                0.86716,                0.60062,                 1.1057,                0.74555,                 1.2341,               0.000364,               0.000364,               0.000364
                    294,                  1.021,                0.70129,                  1.238,                0.85923,                0.79713,                0.86813,                0.60182,                 1.1038,                0.74186,                 1.2335,               0.000331,               0.000331,               0.000331
                    295,                 1.0159,                0.69256,                 1.2336,                0.86024,                0.79845,                0.86923,                0.60342,                 1.1016,                0.73752,                 1.2326,               0.000298,               0.000298,               0.000298
                    296,                 1.0124,                0.68436,                  1.231,                0.86211,                0.79876,                0.87014,                0.60451,                 1.0989,                0.73311,                 1.2317,               0.000265,               0.000265,               0.000265
                    297,                 1.0072,                 0.6753,                 1.2287,                0.86182,                0.79996,                0.87082,                0.60557,                 1.0972,                0.73017,                  1.231,               0.000232,               0.000232,               0.000232
                    298,                 1.0029,                0.67019,                 1.2282,                 0.8604,                0.80322,                0.87134,                0.60642,                 1.0956,                0.72675,                 1.2305,               0.000199,               0.000199,               0.000199
                    299,                0.99775,                 0.6602,                 1.2251,                 0.8583,                0.80615,                 0.8717,                0.60717,                 1.0939,                0.72343,                 1.2299,               0.000166,               0.000166,               0.000166
                    300,                0.99486,                0.65555,                 1.2229,                0.85812,                0.80696,                0.87216,                0.60782,                  1.093,                0.72078,                 1.2297,               0.000133,               0.000133,               0.000133
